season,season_type,player_id,player_name,player_display_name,position,position_group,headshot_url,games,recent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr
2024,REG+POST,00-0034184,G.Edwards,Gus Edwards,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dyobqe3w5eypevsk3f2b",4,LAC,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,38,113,0,0,0,3,-10.6561073377191,0,1,1,2,0,0,0,-2,4,0,-0.623077660799027,0,-1,0.04,-0.012987012987013,0.0509090909090909,0,11.5,12.5
2024,REG+POST,00-0034208,M.Boone,Mike Boone,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yeoyrlaf9hlvowj6fdio",1,CAR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,4,7,0,0,0,0,-2.95919161156053,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0.7,0.7
2024,REG+POST,00-0034270,T.Conklin,Tyler Conklin,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/chajhumpfogd8effewe6",7,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,23,34,198,1,0,0,157,113,9,6.20606821973342,0,1.26114649681529,0.132295719844358,0.0919742237844171,0.262825536415629,0,25.8,48.8
2024,REG+POST,00-0034272,M.Valdes-Scantling,Marquez Valdes-Scantling,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/voutjbaunuwmyp6ywy5n",5,BUF,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,9,26,0,0,0,141,6,1,-6.9080362910172,0,0.184397163120567,0.0708661417322835,0.128181818181818,0.196026485325698,0,2.6,4.6
2024,REG+POST,00-0034348,C.Sutton,Courtland Sutton,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qts95gbd6hv65s9eiseq",6,DEN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,21,47,277,2,0,0,633,41,16,-4.34230456627022,0,0.437598736176935,0.244791666666667,0.413455258001306,0.656606180600915,0,39.7,60.7
2024,REG+POST,00-0034351,D.Goedert,Dallas Goedert,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wfj54vhw1zxwwb3vdi61",5,PHI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,24,29,301,0,1,0,183,167,8,11.5149176884734,0,1.6448087431694,0.197278911564626,0.159130434782609,0.407309671694765,0,30.1,54.1
2024,REG+POST,00-0034364,J.Akins,Jordan Akins,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fgkl9zfpy2yxrkxfge84",6,CLE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,16,21,140,1,0,0,87,76,7,8.48562223563204,0,1.60919540229885,0.0958904109589041,0.0542732376793512,0.181826882813902,0,20,36
2024,REG+POST,00-0034365,I.Thomas,Ian Thomas,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zhmboki1lwndau686wlv",2,CAR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,5,4,0,0,0,22,5,1,-4.79638757399516,0,0.181818181818182,0.0925925925925926,0.0694006309148265,0.187469330529267,0,0.4,2.4
2024,REG+POST,00-0034383,D.Schultz,Dalton Schultz,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ooatvpu1knzypdmjljo9",7,HOU,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,19,32,171,0,0,0,255,62,8,-6.20325859242545,0,0.670588235294118,0.137931034482759,0.151695419393218,0.313083345299391,0,17.1,36.1
2024,REG+POST,00-0034386,J.Watson,Justin Watson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vr9tayyujt23takv3hv3",5,KC,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,7,9,95,0,0,0,94,26,4,7.80246629224556,0,1.01063829787234,0.0647482014388489,0.112845138055222,0.176113898796929,0,9.5,16.5
2024,REG+POST,00-0034407,R.McCloud,Ray-Ray McCloud,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nvwn3sdihyyd2itjt7vy",7,ATL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,3,26,0,0,0,1,0.788516017317306,0,26,39,268,0,2,1,309,101,12,-4.33728898939212,0,0.867313915857605,0.168103448275862,0.176269252709641,0.375543649310542,0,27.4,53.4
2024,REG+POST,00-0034418,C.Wilson,Cedrick Wilson,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vuolr6nwwbrwwc5ldt7f",3,NO,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,9,11,88,1,0,0,64,40,4,6.34649094758788,0,1.375,0.11,0.0840998685939553,0.223869908015769,0,14.8,23.8
2024,REG+POST,00-0034419,B.Berrios,Braxton Berrios,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yvzkjvb0ieeszxribqc9",3,MIA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,4,0,0,0,0,26,0,0,-9.01349623384885,0,0,0.0384615384615385,0.0359612724757953,0.0828651984253644,0,0,0
2024,REG+POST,00-0034485,J.Owens,Jonathan Owens,SS,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fdujzkztvte2c4tair5c",1,CHI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,1,6,6
2024,REG+POST,00-0034487,T.Sherfield,Trent Sherfield,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/esdvav44ezzmwbwe1rju",4,MIN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,5,43,1,0,0,34,20,2,-2.35903705901001,0,1.26470588235294,0.0505050505050505,0.0389016018306636,0.10298869703904,0,10.3,14.3
2024,REG+POST,00-0034521,A.Lazard,Allen Lazard,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/blrzk3bfnpneuyhsqiqg",7,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,30,45,412,5,0,0,483,121,23,29.5785264157065,0,0.853002070393375,0.175097276264591,0.282952548330404,0.46071269822817,0,71.2,101.2
2024,REG+POST,00-0034571,T.Scott,Trenton Scott,T,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v5tyxvb4cdtzumhdzbd0",1,WAS,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,1,1,0,0,1,0,1,0.877743525023107,0,1,0.0434782608695652,0.00465116279069768,0.0684732052578362,0,6.1,7.1
2024,REG+POST,00-0034577,K.Allen,Kyle Allen,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/knqlp0qrchvv6rjayshv",1,PIT,1,1,19,0,0,0,0,0,0,13,6,1,1.43255293625407,0,1.46153846153846,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0.76,0.76
2024,REG+POST,00-0034613,T.Hudson,Tanner Hudson,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fbtxfvqvgv0al8msbr1e",2,CIN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,4,18,0,1,1,43,10,0,-7.22906443278771,0,0.418604651162791,0.0754716981132076,0.101895734597156,0.184534561387821,0,-0.2,1.8
2024,REG+POST,00-0034646,B.Powell,Brandon Powell,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kpggzzkazhxoq4e77xho",3,MIN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,6,29,0,0,0,67,5,2,0.1874180068844,0,0.432835820895522,0.0789473684210526,0.105015673981191,0.191932024418413,0,2.9,5.9
2024,REG+POST,00-0034753,M.Andrews,Mark Andrews,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/y5maejm3puruskwc344y",7,BAL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,17,22,227,3,0,0,236,61,14,11.4803318003251,0,0.961864406779661,0.115183246073298,0.155672823218997,0.281745845363246,0,40.7,57.7
2024,REG+POST,00-0034771,M.Rudolph,Mason Rudolph,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pn938e0z2fobxmzfxmlh",2,TEN,34,57,300,1,1,4,23,1,0,292,151,18,-7.50360166861716,0,1.02739726027397,0.0116985146247215,5,13,0,2,1,1,-2.72882094408851,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,13.3,13.3
2024,REG+POST,00-0034775,C.Kirk,Christian Kirk,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ersmmtjmjlpsy9lmjvde",7,JAX,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,25,42,320,1,0,0,539,90,16,9.49431125873296,0,0.593692022263451,0.199052132701422,0.29405346426623,0.504415624038494,0,38,63
2024,REG+POST,00-0034791,N.Chubb,Nick Chubb,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a8ib0haur75wrhqrbtyo",1,CLE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,11,22,1,0,0,1,-2.194468234152,0,1,3,10,0,0,0,10,5,1,-3.38250132161193,0,1,0.0625,0.0303030303030303,0.114962121212121,0,9.2,10.2
2024,REG+POST,00-0034796,L.Jackson,Lamar Jackson,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cruqs6qpbykh7a2whd7p",7,BAL,135,198,1810,15,2,9,57,2,1,1538,963,88,75.6825946519684,0,1.17685305591678,0.176922948138876,73,455,2,3,3,22,-2.21184795065594,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,177.9,177.9
2024,REG+POST,00-0034798,D.Smythe,Durham Smythe,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/twxkgrnpjotgyhwawfsv",4,MIA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,7,11,0,0,0,50,4,0,-3.42913474846864,0,0.22,0.0518518518518519,0.0495540138751239,0.112465587490365,0,1.1,3.1
2024,REG+POST,00-0034827,D.Moore,D.J. Moore,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hqb9xnzm9brx79zl6wve",6,CHI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,8,0,0,0,1,-0.395578955649398,0,31,47,314,3,0,0,445,145,13,1.81869177577421,0,0.70561797752809,0.251336898395722,0.314710042432815,0.597302377296553,0,50.2,81.2
2024,REG+POST,00-0034829,M.Gesicki,Mike Gesicki,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zabpknonv9ozmkyw4qqt",6,CIN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,18,22,180,0,0,0,170,65,9,9.69642780497247,0,1.05882352941176,0.11340206185567,0.119047619047619,0.253436426116839,0,18,36
2024,REG+POST,00-0034830,H.Hurst,Hayden Hurst,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qxvkvmi2fphxjqyb21nv",4,LAC,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,6,10,59,0,0,0,52,17,1,-5.17447102197912,0,1.13461538461538,0.111111111111111,0.0834670947030498,0.225093632958802,0,5.9,11.9
2024,REG+POST,00-0034837,C.Ridley,Calvin Ridley,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jnknuowszoqaywqoopy7",6,TEN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,3,29,1,0,0,2,3.40689517027931,0,12,36,183,1,0,0,635,58,5,-10.6542850034839,0,0.288188976377953,0.210526315789474,0.480696442089326,0.652276983146739,0,33.2,45.2
2024,REG+POST,00-0034844,S.Barkley,Saquon Barkley,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ugiuanl8bf6uoya5mgid",6,PHI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,108,658,5,0,0,25,8.72257828799775,2,16,20,103,1,0,0,24,96,5,2.71861297675387,0,4.29166666666667,0.124223602484472,0.0192,0.199775403726708,0,116.1,132.1
2024,REG+POST,00-0034854,K.Hodge,KhaDarel Hodge,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/h3r6hfokmtgtxz8mljho",2,ATL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,2,67,1,0,0,22,45,2,6.28517366573215,0,3.04545454545455,0.037037037037037,0.0517647058823529,0.0917908496732026,1,18.7,20.7
2024,REG+POST,00-0034855,B.Mayfield,Baker Mayfield,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xrbgtbyy8a7l0ux13hjy",7,TB,165,234,1859,18,7,20,121,2,0,1446,1155,99,33.9106103091809,1,1.28561549100968,0.120275421608557,26,158,2,1,0,10,3.00727805536322,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,162.16,162.16
2024,REG+POST,00-0034857,J.Allen,Josh Allen,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lq4ezafbszwwt2qsvhqv",7,BUF,119,189,1483,12,0,9,55,4,2,1670,813,66,53.7204380480313,0,0.888023952095809,0.171554508001717,38,179,3,0,0,17,20.6410012284625,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,139.22,139.22
2024,REG+POST,00-0034869,S.Darnold,Sam Darnold,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/agjgfwk9jk9ufoac2vpd",7,MIN,127,189,1610,14,5,21,138,3,1,1721,615,71,18.2505663491992,0,0.935502614758861,0.129351582271401,27,106,0,2,1,9,-2.36182148321646,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,117,117
2024,REG+POST,00-0034928,S.Sims,Steven Sims,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rsehft6639kzvqezebqf",1,HOU,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,0,0,0,0,0,-0.498467388562858,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0
2024,REG+POST,00-0034959,A.Beck,Andrew Beck,FB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/z4otbpwldyzcabkyxoej",1,GB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,1,0,0,0,0,-6,0,0,-0.728853012318723,0,0,0.032258064516129,-0.031413612565445,0.026397567978382,0,0,0
2024,REG+POST,00-0034960,J.Meyers,Jakobi Meyers,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/p1abjttm5pu8gev0gwea",5,LV,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,3,0,0,0,0,-0.276073271408677,0,25,36,273,1,0,0,356,69,15,14.7015582492217,1,0.76685393258427,0.215568862275449,0.300929839391378,0.534004180987138,0,35.6,60.6
2024,REG+POST,00-0034972,A.Mattison,Alexander Mattison,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uftc0gl0wzo5povcu6ih",7,LV,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,69,250,3,0,0,16,-9.34789910251857,1,17,21,166,1,0,0,-9,173,8,2.52271363686305,0,-18.4444444444444,0.103448275862069,-0.0065359477124183,0.150597250394411,0,67.6,84.6
2024,REG+POST,00-0034975,J.Hill,Justice Hill,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jeeq17ah67zxc6vdamhk",7,BAL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,25,99,0,0,0,9,-1.6239627164905,0,21,24,215,2,0,0,-30,244,9,16.5059980160807,0,-7.16666666666667,0.12565445026178,-0.0204220558202859,0.17418623631847,0,43.4,64.4
2024,REG+POST,00-0034981,F.Moreau,Foster Moreau,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hfcik9okcbwsbhgoaljy",5,NO,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,11,12,150,2,0,0,96,52,8,11.6463896049471,0,1.5625,0.0769230769230769,0.06941431670282,0.163974637076589,0,27,38
2024,REG+POST,00-0035021,A.Dulin,Ashton Dulin,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/so1vzml0sxv84xoyyr2n",6,IND,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,21,0,0,0,1,1.71459336858243,0,2,5,67,1,0,0,86,43,2,-1.78000254434301,0,0.779069767441861,0.0480769230769231,0.0726965342349958,0.123002958579882,0,14.8,16.8
2024,REG+POST,00-0035125,A.Ingold,Alec Ingold,FB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ti3f1rb38z7sbxkjk2d9",5,MIA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,8,10,1,2,1,4,-10.2148170701728,0,4,5,41,0,0,0,12,24,1,0.611686779593583,0,3.41666666666667,0.0561797752808989,0.0204081632653061,0.0985553772070626,0,9.1,13.1
2024,REG+POST,00-0035140,M.Hardman,Mecole Hardman,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cfbjutuygqg7imy0qwpt",2,KC,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,38,1,0,0,2,3.94864686630899,0,5,6,50,0,0,0,-10,60,3,3.62557441380341,0,0,0.101694915254237,-0.0273972602739726,0.133364290689575,0,14.8,19.8
2024,REG+POST,00-0035156,J.Fox,Jack Fox,P,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hahgwccp7ozgsdimxocv",1,DET,1,1,17,0,0,0,0,0,0,15,2,1,3.63742909347639,0,1.13333333333333,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0.68,0.68
2024,REG+POST,00-0035208,O.Zaccheaus,Olamide Zaccheaus,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hcmdnfgnnvcp0qbktpxd",6,WAS,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,19,27,176,0,0,0,128,115,11,3.48995314285726,0,1.375,0.160714285714286,0.104404567699837,0.314154625961314,0,17.6,36.6
2024,REG+POST,00-0035216,D.Johnson,Diontae Johnson,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/syk5xhvwikwmbaplpm8k",7,CAR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,6,0,0,0,1,2.03888299223036,0,30,58,357,3,0,0,570,86,20,-12.7819160441305,0,0.626315789473684,0.264840182648402,0.376237623762376,0.660626610606266,0,54.3,84.3
2024,REG+POST,00-0035228,K.Murray,Kyler Murray,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lsladvvsaptc29bbcah2",7,ARI,130,196,1331,9,3,11,64,1,1,1506,607,62,16.3905783677445,0,0.883798140770252,0.0971286668311075,36,325,2,2,1,12,11.2950033939046,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,123.74,123.74
2024,REG+POST,00-0035243,M.Sanders,Miles Sanders,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vzctez3oxwdttiyukq18",7,CAR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,33,132,1,0,0,8,-4.90953616239704,0,12,17,65,0,0,0,16,73,2,-15.5734523253599,0,4.0625,0.0776255707762557,0.0105610561056106,0.123831095438311,0,25.7,37.7
2024,REG+POST,00-0035249,J.Oliver,Josh Oliver,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pwd3muzyjclgjlwwtdah",5,MIN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,7,8,72,2,0,0,68,35,4,5.10661609790986,0,1.05882352941176,0.0645161290322581,0.0623281393217232,0.140403891073593,0,19.2,26.2
2024,REG+POST,00-0035250,D.Singletary,Devin Singletary,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wz8mp8xb5bdspcxosreh",5,NYG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,61,239,2,2,2,12,-11.4831061317189,0,11,12,75,0,0,0,-46,123,3,-0.808001854922622,0,-1.6304347826087,0.0736196319018405,-0.037156704361874,0.084419754799449,0,39.4,50.4
2024,REG+POST,00-0035261,T.Pollard,Tony Pollard,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/koxn5qhfnsgvnqfqfmpp",6,TEN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,94,400,3,0,0,18,-7.50124655815307,0,18,25,86,0,0,0,-17,80,3,-8.58165667054709,0,-5.05882352941176,0.146198830409357,-0.0155677655677656,0.208400809716599,0,66.6,84.6
2024,REG+POST,00-0035264,J.Stidham,Jarrett Stidham,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ydf4deab7bxkpjztpze5",1,DEN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,-2,0,0,0,0,-3.36790058045881,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,-0.2,-0.2
2024,REG+POST,00-0035280,J.Bailey,Jake Bailey,P,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zxvnyuwlbl33ho1jzfqs",1,MIA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,0,0,0,0,0,-2.46694559865864,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0
2024,REG+POST,00-0035289,G.Minshew,Gardner Minshew,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zn2kvriijuixffqfx7ob",6,LV,114,174,1168,4,8,17,117,3,2,1144,652,59,-46.3050590791926,1,1.02097902097902,0.0182680437786816,12,40,0,0,0,4,-0.832300939771812,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,48.72,48.72
2024,REG+POST,00-0035298,S.Miller,Scott Miller,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v5fxl6tig8qarofg0lo1",1,PIT,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,2,31,0,0,0,9,22,1,4.42921883135568,0,3.44444444444444,0.0645161290322581,0.0523255813953488,0.133402100525131,0,3.1,5.1
2024,REG+POST,00-0035311,M.Gaskin,Myles Gaskin,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dn5kacxm99pb95u8dle1",2,MIN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,3,-1,0,0,0,0,-2.23702167416923,0,1,1,11,0,0,0,-2,13,0,0.924996225512587,0,-5.5,0.0357142857142857,-0.00497512437810945,0.050088841506752,0,1,2
2024,REG+POST,00-0035341,T.Irwin,Trenton Irwin,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q6yiyvs3vlibz7w0wa9b",2,CIN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,8,11,0,0,0,46,4,1,-6.11971873234703,0,0.239130434782609,0.126984126984127,0.11734693877551,0.272619047619048,0,1.1,3.1
2024,REG+POST,00-0035406,L.Humphrey,Lil'Jordan Humphrey,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yjmyfuozafxd7zwf3mlr",7,DEN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,15,21,155,0,0,0,144,96,6,0.333970527921399,0,1.07638888888889,0.0967741935483871,0.0845070422535211,0.204316219900045,0,15.5,30.5
2024,REG+POST,00-0035500,G.Dortch,Greg Dortch,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gkog6lrht3rnktwiberj",7,ARI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,4,0,0,0,0,-0.162869628984481,0,20,29,179,1,1,1,175,123,9,-2.97229351578059,0,1.02285714285714,0.148717948717949,0.136292834890966,0.318481907500599,0,22.3,42.3
2024,REG+POST,00-0035535,D.Slayton,Darius Slayton,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zhm6evj813ucss03ndlx",7,NYG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,25,40,312,1,0,0,469,46,19,10.0081527748344,0,0.665245202558635,0.173913043478261,0.284070260448213,0.459718747531141,0,37.2,62.2
2024,REG+POST,00-0035537,T.Johnson,Ty Johnson,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zdedn4xqr2jy6mddh5pb",7,BUF,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,14,76,1,0,0,5,1.07579686917597,0,5,7,65,2,0,0,65,7,4,6.39274551151041,0,1,0.0679611650485437,0.0878378378378378,0.163428234059302,0,32.1,37.1
2024,REG+POST,00-0035544,T.Kennedy,Tom Kennedy,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i4s3x6uwpru9p2czwode",1,DET,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,1,0,0,0,0,11,0,0,-2.23073649161961,0,0,0.0188679245283019,0.0289473684210526,0.0485650446871897,0,0,0
2024,REG+POST,00-0035547,J.Fortson,Joseph Fortson,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gxhstzqswbn4z05r9rqv",2,KC,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,2,5,0,0,0,-3,2,1,-5.15283546445426,0,0,0.0338983050847458,-0.00821917808219178,0.0450940329695844,0,0.5,1.5
2024,REG+POST,00-0035567,C.Reynolds,Craig Reynolds,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kfohmdfiai96uqcl7c03",1,DET,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,6,21,0,1,0,1,-0.658178164856508,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,2.1,2.1
2024,REG+POST,00-0035594,T.Homer,Travis Homer,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eg1e7va024emnbm55got",2,CHI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,3,16,0,0,0,1,0.722668377333321,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,1.6,1.6
2024,REG+POST,00-0035602,A.Bachman,Alex Bachman,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cwpp03jqrvyacbjbzkxb",1,LV,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,3,31,0,0,0,21,10,2,1.0225745011121,0,1.47619047619048,0.0810810810810811,0.114754098360656,0.201949490474081,0,3.1,6.1
